Document Date,Document Number,Type,Is Credit,Brakes Code,Product / Ingredient,Qty Case,Unit Price,Net Value,Category,Subcategory,PO,Source
2024-12-17,9335094867,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,19.14,19.14,Biscuits,Biscuits & cookies,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,118256,Crawfords Biscuits Minipack3       1x100,1,26.13,26.13,Biscuits,Biscuits & cookies,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,1,14.61,14.61,Biscuits,Biscuits & cookies,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,135285,Nairns GF Mixed Oat Biscuit Break 48x30g,1,14.61,14.61,Biscuits,Biscuits & cookies,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,24192,Shortbread Rounds              1x200x11g,1,21.09,21.09,Biscuits,Biscuits & cookies,,Invoice CSV
2025-01-11,9335104143,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,19.14,19.14,Biscuits,Biscuits & cookies,,Invoice CSV
2025-01-11,9335104143,INVOICE,No,26896,Walkers Shortbread Fingers       240x20g,1,50.61,50.61,Biscuits,Biscuits & cookies,,Invoice CSV
2025-01-11,9335104143,INVOICE,No,125279,Walkers Shortbread Gluten Free    60x30g,1,22.74,22.74,Biscuits,Biscuits & cookies,,Invoice CSV
2025-01-14,9335104999,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,1,14.61,14.61,Biscuits,Biscuits & cookies,,Invoice CSV
2025-01-14,9335104999,INVOICE,No,135285,Nairns GF Mixed Oat Biscuit Break 48x30g,1,14.61,14.61,Biscuits,Biscuits & cookies,,Invoice CSV
2025-01-14,9335104999,INVOICE,No,85080,Paterson Trip Choc Giant Cookie     1x18,1,9.28,9.28,Biscuits,Biscuits & cookies,,Invoice CSV
2025-01-29,9335112950,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,1,14.61,14.61,Biscuits,Biscuits & cookies,,Invoice CSV
2025-01-29,9335112950,INVOICE,No,135285,Nairns GF Mixed Oat Biscuit Break 48x30g,1,14.61,14.61,Biscuits,Biscuits & cookies,,Invoice CSV
2025-01-29,9335112950,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,19.14,19.14,Biscuits,Biscuits & cookies,,Invoice CSV
2025-01-29,9335112950,INVOICE,No,26896,Walkers Shortbread Fingers       240x20g,1,50.61,50.61,Biscuits,Biscuits & cookies,,Invoice CSV
2025-02-08,9335118694,INVOICE,No,135285,Nairns GF Mixed Oat Biscuit Break 48x30g,1,14.61,14.61,Biscuits,Biscuits & cookies,,Invoice CSV
2025-02-11,9335119526,INVOICE,No,127716,Millers Savoury Biscuit Selec    12x125g,1,17.56,17.56,Biscuits,Biscuits & cookies,,Invoice CSV
2025-02-11,9335119526,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,1,14.61,14.61,Biscuits,Biscuits & cookies,,Invoice CSV
2025-02-11,9335119526,INVOICE,No,135285,Nairns GF Mixed Oat Biscuit Break 48x30g,1,14.61,14.61,Biscuits,Biscuits & cookies,,Invoice CSV
2025-02-11,9335119526,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,19.14,19.14,Biscuits,Biscuits & cookies,,Invoice CSV
2025-03-01,9335129217,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,14.61,29.22,Biscuits,Biscuits & cookies,,Invoice CSV
2025-03-01,9335129217,INVOICE,No,135285,Nairns GF Mixed Oat Biscuit Break 48x30g,2,14.61,29.22,Biscuits,Biscuits & cookies,,Invoice CSV
2025-03-01,9335129217,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,19.14,38.28,Biscuits,Biscuits & cookies,,Invoice CSV
2025-03-03,9335129714,INVOICE,No,26896,Walkers Shortbread Fingers       240x20g,1,50.61,50.61,Biscuits,Biscuits & cookies,,Invoice CSV
2025-03-04,9335130114,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,19.14,19.14,Biscuits,Biscuits & cookies,,Invoice CSV
2025-03-13,9335135935,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,19.14,38.28,Biscuits,Biscuits & cookies,,Invoice CSV
2025-03-20,9335140283,INVOICE,No,135304,McVities Tasties Digestives      12x300g,1,9.99,9.99,Biscuits,Biscuits & cookies,,Invoice CSV
2025-04-17,9335156062,INVOICE,No,26896,Walkers Shortbread Fingers       240x20g,1,52.77,52.77,Biscuits,Biscuits & cookies,,Invoice CSV
2025-04-18,5508619995,CREDIT,Yes,26896,Walkers Shortbread Fingers       240x20g,1,52.77,-52.77,Biscuits,Biscuits & cookies,,Credit PDF
2025-04-24,9335159052,INVOICE,No,127716,Millers Savoury Biscuit Selec    12x125g,1,17.78,17.78,Biscuits,Biscuits & cookies,,Invoice CSV
2025-04-24,9335159052,INVOICE,No,1126,Walkers Shortbread Fingers         120x2,1,37.22,37.22,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-03,9335165249,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,1,15.69,15.69,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-03,9335165249,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.44,40.88,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-10,9335169617,INVOICE,No,26896,Walkers Shortbread Fingers       240x20g,1,52.77,52.77,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-13,9335170604,INVOICE,No,133542,Lotus Biscoff Smooth Spread      1x1.6kg,2,9.57,19.14,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-13,9335170604,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,1,15.69,15.69,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-13,9335170604,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,1,16.7,16.7,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-15,9335172508,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,1,10,10,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-15,9335172508,INVOICE,No,127716,Millers Savoury Biscuit Selec    12x125g,1,17.78,17.78,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-15,9335172508,INVOICE,No,152261,Nairns GF Wholegrain Cracker      60x12g,1,12.95,12.95,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-15,9335172508,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,1,16.7,16.7,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-15,9335172508,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.44,40.88,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-15,9335172508,INVOICE,No,3097,Walkers Oatcake Refills Bisc      24x75g,1,8.42,8.42,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-22,9335177241,INVOICE,No,135304,McVities Tasties Digestives      12x300g,1,10.69,10.69,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-24,9335178796,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.69,31.38,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-24,9335178796,INVOICE,No,125279,Walkers Shortbread Gluten Free    60x30g,1,24.18,24.18,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-27,9335179700,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.44,40.88,Biscuits,Biscuits & cookies,,Invoice CSV
2025-05-31,9335181937,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.44,40.88,Biscuits,Biscuits & cookies,,Invoice CSV
2025-06-03,9335182973,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.69,31.38,Biscuits,Biscuits & cookies,,Invoice CSV
2025-06-10,9335187271,INVOICE,No,17977,McVities Digestive Biscuits      12x360g,1,22.02,22.02,Biscuits,Biscuits & cookies,,Invoice CSV
2025-06-10,9335187270,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,4,15.69,62.76,Biscuits,Biscuits & cookies,,Invoice CSV
2025-06-10,9335187270,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,4,20.44,81.76,Biscuits,Biscuits & cookies,,Invoice CSV
2025-06-10,9335187270,INVOICE,No,125279,Walkers Shortbread Gluten Free    60x30g,1,24.18,24.18,Biscuits,Biscuits & cookies,,Invoice CSV
2025-06-16,9335191421,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.69,31.38,Biscuits,Biscuits & cookies,,Invoice CSV
2025-06-16,9335191421,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.7,33.4,Biscuits,Biscuits & cookies,,Invoice CSV
2025-06-19,9335193335,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.69,31.38,Biscuits,Biscuits & cookies,,Invoice CSV
2025-06-19,9335193335,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.7,33.4,Biscuits,Biscuits & cookies,,Invoice CSV
2025-06-19,9335193335,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.44,40.88,Biscuits,Biscuits & cookies,,Invoice CSV
2025-06-19,9335193335,INVOICE,No,26896,Walkers Shortbread Fingers       240x20g,1,52.77,52.77,Biscuits,Biscuits & cookies,,Invoice CSV
2025-07-05,9335203437,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,1,10,10,Biscuits,Biscuits & cookies,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.44,40.88,Biscuits,Biscuits & cookies,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.7,33.4,Biscuits,Biscuits & cookies,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.69,31.38,Biscuits,Biscuits & cookies,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,24192,Shortbread Rounds              1x200x11g,1,22.46,22.46,Biscuits,Biscuits & cookies,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,3,20.44,61.32,Biscuits,Biscuits & cookies,,Invoice CSV
2025-07-29,9335216274,INVOICE,No,133542,Lotus Biscoff Smooth Spread      1x1.6kg,1,9.57,9.57,Biscuits,Biscuits & cookies,,Invoice CSV
2025-07-29,9335216274,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,1,15.69,15.69,Biscuits,Biscuits & cookies,,Invoice CSV
2025-07-29,9335216274,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,3,16.7,50.1,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-02,9335218441,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,1,10,10,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-02,9335218441,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.44,40.88,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-07,9335220456,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.69,31.38,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-07,9335220456,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.7,33.4,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-12,9335222453,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.69,31.38,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-12,9335222453,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.7,33.4,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-14,9335223653,INVOICE,No,135304,McVities Tasties Digestives      12x300g,2,10.69,21.38,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-14,9335223653,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.69,31.38,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-14,9335223653,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,1,16.7,16.7,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-16,9335224722,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.44,40.88,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-21,9335226806,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,1,10,10,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-28,9335230003,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,1,10,10,Biscuits,Biscuits & cookies,,Invoice CSV
2025-08-28,9335230003,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.44,40.88,Biscuits,Biscuits & cookies,,Invoice CSV
2025-09-02,9335232189,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.7,33.4,Biscuits,Biscuits & cookies,,Invoice CSV
2025-09-06,9335235734,INVOICE,No,133542,Lotus Biscoff Smooth Spread      1x1.6kg,1,9.57,9.57,Biscuits,Biscuits & cookies,,Invoice CSV
2025-09-13,9335240549,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.69,31.38,Biscuits,Biscuits & cookies,,Invoice CSV
2025-09-13,9335240549,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,1,16.7,16.7,Biscuits,Biscuits & cookies,,Invoice CSV
2025-09-13,9335240549,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.44,40.88,Biscuits,Biscuits & cookies,,Invoice CSV
2025-09-23,9335246517,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.69,31.38,Biscuits,Biscuits & cookies,,Invoice CSV
2025-09-23,9335246517,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,20.44,20.44,Biscuits,Biscuits & cookies,,Invoice CSV
2025-10-04,9335254966,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.58,41.16,Biscuits,Biscuits & cookies,,Invoice CSV
2025-10-11,9335259648,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,1,10.07,10.07,Biscuits,Biscuits & cookies,,Invoice CSV
2025-10-11,9335259648,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.77,33.54,Biscuits,Biscuits & cookies,,Invoice CSV
2025-10-14,9335260709,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,1,16.77,16.77,Biscuits,Biscuits & cookies,,Invoice CSV
2025-10-14,9335260709,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.58,41.16,Biscuits,Biscuits & cookies,,Invoice CSV
2025-10-21,9335264817,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.77,33.54,Biscuits,Biscuits & cookies,,Invoice CSV
2025-10-21,9335264817,INVOICE,No,1126,Walkers Shortbread Fingers         120x2,1,37.43,37.43,Biscuits,Biscuits & cookies,,Invoice CSV
2025-10-23,9335266755,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.58,41.16,Biscuits,Biscuits & cookies,,Invoice CSV
2025-11-04,9335272620,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.76,31.52,Biscuits,Biscuits & cookies,,Invoice CSV
2025-11-13,9335279628,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,1,6.99,6.99,Biscuits,Biscuits & cookies,,Invoice CSV
2025-11-15,9335281464,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,1,6.99,6.99,Biscuits,Biscuits & cookies,,Invoice CSV
2025-11-15,9335281464,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.77,33.54,Biscuits,Biscuits & cookies,,Invoice CSV
2025-11-15,9335281464,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,3,20.58,61.74,Biscuits,Biscuits & cookies,,Invoice CSV
2025-11-15,9335281464,INVOICE,No,1126,Walkers Shortbread Fingers         120x2,2,37.43,74.86,Biscuits,Biscuits & cookies,,Invoice CSV
2025-11-20,9335284508,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.76,31.52,Biscuits,Biscuits & cookies,RUPERT,Invoice CSV
2025-11-20,9335284508,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.77,33.54,Biscuits,Biscuits & cookies,RUPERT,Invoice CSV
2025-11-20,9335284508,INVOICE,No,24192,Shortbread Rounds              1x200x11g,1,25.69,25.69,Biscuits,Biscuits & cookies,RUPERT,Invoice CSV
2025-11-22,9335286369,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,1,6.99,6.99,Biscuits,Biscuits & cookies,EC25138597,Invoice CSV
2025-11-22,9335286369,INVOICE,No,135304,McVities Tasties Digestives      12x300g,1,10.79,10.79,Biscuits,Biscuits & cookies,EC25138597,Invoice CSV
2025-11-25,9335287503,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,2,9.99,19.98,Biscuits,Biscuits & cookies,EC25175299,Invoice CSV
2025-11-25,9335287503,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.77,33.54,Biscuits,Biscuits & cookies,EC25175299,Invoice CSV
2025-11-25,9335287503,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.58,41.16,Biscuits,Biscuits & cookies,EC25175299,Invoice CSV
2025-11-29,9335291360,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,1,15.76,15.76,Biscuits,Biscuits & cookies,EC25287161,Invoice CSV
2025-11-29,9335291360,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,1,16.77,16.77,Biscuits,Biscuits & cookies,EC25287161,Invoice CSV
2025-11-29,9335291360,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,20.58,20.58,Biscuits,Biscuits & cookies,EC25287161,Invoice CSV
2025-11-29,9335291360,INVOICE,No,1126,Walkers Shortbread Fingers         120x2,1,37.43,37.43,Biscuits,Biscuits & cookies,EC25287161,Invoice CSV
2025-12-04,9335294464,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.77,33.54,Biscuits,Biscuits & cookies,EC25319509,Invoice CSV
2025-12-04,9335294464,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.58,41.16,Biscuits,Biscuits & cookies,EC25319509,Invoice CSV
2025-12-04,9335294464,INVOICE,No,1126,Walkers Shortbread Fingers         120x2,1,37.43,37.43,Biscuits,Biscuits & cookies,EC25319509,Invoice CSV
2025-12-16,9335302176,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.77,33.54,Biscuits,Biscuits & cookies,EC25531725,Invoice CSV
2025-12-16,9335302176,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.58,41.16,Biscuits,Biscuits & cookies,EC25531725,Invoice CSV
2025-12-16,9335302176,INVOICE,No,1126,Walkers Shortbread Fingers         120x2,1,37.43,37.43,Biscuits,Biscuits & cookies,EC25531725,Invoice CSV
2025-12-20,9335306089,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,3,20.58,61.74,Biscuits,Biscuits & cookies,EC25620311,Invoice CSV
2025-12-20,9335306089,INVOICE,No,1126,Walkers Shortbread Fingers         120x2,1,37.43,37.43,Biscuits,Biscuits & cookies,EC25620311,Invoice CSV
2025-12-20,9335306089,INVOICE,No,125279,Walkers Shortbread Gluten Free    60x30g,1,24.33,24.33,Biscuits,Biscuits & cookies,EC25620311,Invoice CSV
2026-01-13,9335315267,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,1,10.07,10.07,Biscuits,Biscuits & cookies,EC25811541,Invoice CSV
2026-01-13,9335315267,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,1,15.76,15.76,Biscuits,Biscuits & cookies,EC25811541,Invoice CSV
2026-01-13,9335315267,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,20.58,20.58,Biscuits,Biscuits & cookies,EC25811541,Invoice CSV
2026-01-17,9335318875,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,2,15.76,31.52,Biscuits,Biscuits & cookies,EC25906526,Invoice CSV
2026-01-17,9335318875,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,20.58,41.16,Biscuits,Biscuits & cookies,EC25906526,Invoice CSV
2026-01-29,9335326403,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,2,10.07,20.14,Biscuits,Biscuits & cookies,EC25944031,Invoice CSV
2026-01-29,9335326403,INVOICE,No,135304,McVities Tasties Digestives      12x300g,1,10.79,10.79,Biscuits,Biscuits & cookies,EC25944031,Invoice CSV
2026-02-05,9335331131,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,1,16.77,16.77,Biscuits,Biscuits & cookies,EC26139291,Invoice CSV
2026-02-14,9335337887,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,1,16.77,16.77,Biscuits,Biscuits & cookies,DELIVER BEFORE11A,Invoice CSV
2026-02-14,9335337887,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,20.58,20.58,Biscuits,Biscuits & cookies,DELIVER BEFORE11A,Invoice CSV
2026-02-14,9335337887,INVOICE,No,26896,Walkers Shortbread Fingers       240x20g,1,53.06,53.06,Biscuits,Biscuits & cookies,DELIVER BEFORE11A,Invoice CSV
2026-02-19,9335340182,INVOICE,No,133542,Lotus Biscoff Smooth Spread      1x1.6kg,1,9.64,9.64,Biscuits,Biscuits & cookies,EC26416761,Invoice CSV
2026-02-21,9335341463,INVOICE,No,1126,Walkers Shortbread Fingers         120x2,1,37.43,37.43,Biscuits,Biscuits & cookies,EC26479301,Invoice CSV
2026-02-26,9335344352,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,20.58,20.58,Biscuits,Biscuits & cookies,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,125279,Walkers Shortbread Gluten Free    60x30g,1,24.33,24.33,Biscuits,Biscuits & cookies,EC26539326,Invoice CSV
2026-03-07,9335351064,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,20.58,20.58,Biscuits,Biscuits & cookies,EC26589563,Invoice CSV
2026-03-12,9335354216,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,2,16.77,33.54,Biscuits,Biscuits & cookies,EC26733841,Invoice CSV
2026-03-19,9335359153,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,20.58,20.58,Biscuits,Biscuits & cookies,EC26880659,Invoice CSV
2026-03-19,9335359153,INVOICE,No,26896,Walkers Shortbread Fingers       240x20g,1,53.06,53.06,Biscuits,Biscuits & cookies,EC26880659,Invoice CSV
2026-03-31,9335366819,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,3,16.77,50.31,Biscuits,Biscuits & cookies,EC27033842,Invoice CSV
2026-03-31,9335366819,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,21.23,42.46,Biscuits,Biscuits & cookies,EC27033842,Invoice CSV
2026-03-31,9335366819,INVOICE,No,1126,Walkers Shortbread Fingers         120x2,1,37.43,37.43,Biscuits,Biscuits & cookies,EC27033842,Invoice CSV
2026-03-31,9335366819,INVOICE,No,125279,Walkers Shortbread Gluten Free    60x30g,1,25.12,25.12,Biscuits,Biscuits & cookies,EC27033842,Invoice CSV
2026-04-09,9335371182,INVOICE,No,89987,Jacobs Biscuits For Cheese        1x800g,1,10.07,10.07,Biscuits,Biscuits & cookies,EC27090478,Invoice CSV
2026-04-16,9335375400,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,1,16.77,16.77,Biscuits,Biscuits & cookies,EC27305975,Invoice CSV
2026-04-16,9335375400,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,21.23,21.23,Biscuits,Biscuits & cookies,EC27305975,Invoice CSV
2026-04-16,9335375400,INVOICE,No,1126,Walkers Shortbread Fingers         120x2,1,37.43,37.43,Biscuits,Biscuits & cookies,EC27305975,Invoice CSV
2026-04-16,9335375400,INVOICE,No,125279,Walkers Shortbread Gluten Free    60x30g,1,25.12,25.12,Biscuits,Biscuits & cookies,EC27305975,Invoice CSV
2026-04-23,9335380371,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,3,15.76,47.28,Biscuits,Biscuits & cookies,EC27381722,Invoice CSV
2026-04-23,9335380371,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,3,16.77,50.31,Biscuits,Biscuits & cookies,EC27381722,Invoice CSV
2026-04-23,9335380371,INVOICE,No,24192,Shortbread Rounds              1x200x11g,2,23.39,46.78,Biscuits,Biscuits & cookies,EC27381722,Invoice CSV
2026-04-23,9335380371,INVOICE,No,146135,Walkers Assortd Biscuit Mini Pck 100x25g,3,21.23,63.69,Biscuits,Biscuits & cookies,EC27381722,Invoice CSV
2026-04-23,9335380371,INVOICE,No,1126,Walkers Shortbread Fingers         120x2,1,37.43,37.43,Biscuits,Biscuits & cookies,EC27381722,Invoice CSV
2026-04-23,9335380371,INVOICE,No,26896,Walkers Shortbread Fingers       240x20g,2,53.06,106.12,Biscuits,Biscuits & cookies,EC27381722,Invoice CSV
2026-04-23,9335380371,INVOICE,No,125279,Walkers Shortbread Gluten Free    60x30g,1,25.12,25.12,Biscuits,Biscuits & cookies,EC27381722,Invoice CSV
2026-04-25,5509116547,CREDIT,Yes,5002473,Nairns Gluten Free Biscuits         1x48,2,16.77,-33.54,Biscuits,Biscuits & cookies,,Credit PDF
2026-04-25,9335382325,INVOICE,No,24192,Shortbread Rounds              1x200x11g,2,23.39,46.78,Biscuits,Biscuits & cookies,RECEC27381722,Invoice CSV
2026-05-04,7335013140,CREDIT,Yes,24192,Shortbread Rounds              1x200x11g,2,23.39,-46.78,Biscuits,Biscuits & cookies,,Credit PDF
2026-05-09,9335392154,INVOICE,No,135284,Nairns GF Choc Chip Biscuit Break 48x30g,1,15.76,15.76,Biscuits,Biscuits & cookies,EC27634266,Invoice CSV
2026-05-09,9335392154,INVOICE,No,5002473,Nairns Gluten Free Biscuits         1x48,3,16.77,50.31,Biscuits,Biscuits & cookies,EC27634266,Invoice CSV
